"id","id_github.covid19datahub.covid19br","id_github.oxcgrt.covidpolicytracker","id_github.wcota.covid19br","administrative_area_level","administrative_area_level_2","administrative_area_level_3","key_apple_mobility","key_gadm","key_google_mobility","key_hasc","key_jhu_csse","key_local","latitude","longitude","population","population_data_source","population_data_source_url"
"1ac13ff7",2615102,"BR_PE","2615102",3,"Pernambuco","Terezinha",,"BRA.17.167_1",,,"BRPE2615102","2615102",-9.07504511,-36.6294466360018,7198,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"818ed014",2615201,"BR_PE","2615201",3,"Pernambuco","Terra Nova",,"BRA.17.168_1",,,"BRPE2615201","2615201",-8.15454197,-39.3941811770308,10206,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f74b8ab5",2615300,"BR_PE","2615300",3,"Pernambuco","Timbaúba",,"BRA.17.169_1","ChIJGzAXi6Z4rAcRFpPBI59WfgQ",,"BRPE2615300","2615300",-7.521140575,-35.3172919805262,52802,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8bd82494",2615409,"BR_PE","2615409",3,"Pernambuco","Toritama",,"BRA.17.170_1","ChIJ4ceHRa55qQcRwmlrj-DSJGY",,"BRPE2615409","2615409",-7.99079299,-36.0457943439581,46164,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"fd1d7e35",2615508,"BR_PE","2615508",3,"Pernambuco","Tracunhaém",,"BRA.17.171_1",,,"BRPE2615508","2615508",-7.752804515,-35.1446686063307,13813,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6fe4ddfd",2615607,"BR_PE","2615607",3,"Pernambuco","Trindade",,"BRA.17.172_1","ChIJyXsgntyVnwcRRfB_KyByFeY",,"BRPE2615607","2615607",-7.747002125,-40.3042689899049,30816,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1921875c",2615706,"BR_PE","2615706",3,"Pernambuco","Triunfo",,"BRA.17.173_1","ChIJj0kC4F0CpwcRz9HOeCtgZhs",,"BRPE2615706","2615706",-7.8377285,-38.0746165979823,15243,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8b7491db",2615805,"BR_PE","2615805",3,"Pernambuco","Tupanatinga",,"BRA.17.174_1",,,"BRPE2615805","2615805",-8.663208485,-37.3316958588078,27551,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"fdb1cb7a",2615904,"BR_PE","2615904",3,"Pernambuco","Tuparetama",,"BRA.17.175_1",,,"BRPE2615904","2615904",-7.700401545,-37.271548540319,8256,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"90bfab94",2616001,"BR_PE","2616001",3,"Pernambuco","Venturosa",,"BRA.17.176_1",,,"BRPE2616001","2616001",-8.5731163,-36.8420569773658,18661,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e67af135",2616100,"BR_PE","2616100",3,"Pernambuco","Verdejante",,"BRA.17.177_1",,,"BRPE2616100","2616100",-7.952560425,-38.9905043590579,9553,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b7aa2a87",2616183,"BR_PE","2616183",3,"Pernambuco","Vertente do Lério",,"BRA.17.178_1",,,"BRPE2616183","2616183",-7.774849415,-35.8217832007572,7571,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9de0f7c8",2616209,"BR_PE","2616209",3,"Pernambuco","Vertentes",,"BRA.17.179_1","ChIJs-8c6lt8qQcR29YZDi5bkvY",,"BRPE2616209","2616209",-7.88625145,-35.9613844997626,20954,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"eb25ad69",2616308,"BR_PE","2616308",3,"Pernambuco","Vicência",,"BRA.17.180_1","ChIJibpQz7GEqwcRivVQuZZItiA",,"BRPE2616308","2616308",-7.668167115,-35.3532847836153,32772,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7ed5a67d",2616407,"BR_PE","2616407",3,"Pernambuco","Vitória de Santo Antão",,"BRA.17.181_1","ChIJPR4X_wVUqgcRPJMBEP-vcIQ",,"BRPE2616407","2616407",-8.163838865,-35.288040254359,139583,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0810fcdc",2616506,"BR_PE","2616506",3,"Pernambuco","Xexéu",,"BRA.17.182_1",,,"BRPE2616506","2616506",-8.84306812,-35.6369657621502,14757,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"805c0a87",2200053,"BR_PI","2200053",3,"Piauí","Acauã",,"BRA.18.1_1",,,"BRPI2200053","2200053",-8.27390957,-40.9493600568899,7102,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"fce994f5",2200103,"BR_PI","2200103",3,"Piauí","Agricolândia",,"BRA.18.2_1",,,"BRPI2200103","2200103",-5.76717067,-42.6722471938579,5131,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"89a81a3a",2200202,"BR_PI","2200202",3,"Piauí","Água Branca",,"BRA.18.3_1","ChIJy6yrJglOhQcR37BvVTsmxpA",,"BRPI2200202","2200202",-5.911849975,-42.6320482006729,17470,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6dd6bfc5",2200251,"BR_PI","2200251",3,"Piauí","Alagoinha do Piauí",,"BRA.18.4_1",,,"BRPI2200251","2200251",-6.89912343,-40.8943344520928,7665,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b6837872",2200277,"BR_PI","2200277",3,"Piauí","Alegrete do Piauí",,"BRA.18.5_1",,,"BRPI2200277","2200277",-7.181313515,-40.7970609388522,4918,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"116321b7",2200301,"BR_PI","2200301",3,"Piauí","Alto Longá",,"BRA.18.6_1",,,"BRPI2200301","2200301",-5.402343515,-42.1382709035623,14339,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"632b07a4",2200400,"BR_PI","2200400",3,"Piauí","Altos",,"BRA.18.7_1","ChIJp6fQRhLckQcRsqFoT-NzxWE",,"BRPI2200400","2200400",-5.094058515,-42.4868067192067,40605,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"67804b45",2200459,"BR_PI","2200459",3,"Piauí","Alvorada do Gurguéia",,"BRA.18.8_1",,,"BRPI2200459","2200459",-8.432460305,-44.0289332752288,5445,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1b35d537",2200509,"BR_PI","2200509",3,"Piauí","Amarante",,"BRA.18.9_1",,,"BRPI2200509","2200509",-6.350949045,-42.7442863035876,17604,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"6e745bf8",2200608,"BR_PI","2200608",3,"Piauí","Angical do Piauí",,"BRA.18.10_1",,,"BRPI2200608","2200608",-6.090703965,-42.7521102593364,6783,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ff092c5e",2200707,"BR_PI","2200707",3,"Piauí","Anísio de Abreu",,"BRA.18.11_1",,,"BRPI2200707","2200707",-9.247772695,-43.0444198003411,9938,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"83525bf5",2200806,"BR_PI","2200806",3,"Piauí","Antônio Almeida",,"BRA.18.12_1",,,"BRPI2200806","2200806",-7.235515835,-44.2121294834409,3170,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"1b996078",2200905,"BR_PI","2200905",3,"Piauí","Aroazes",,"BRA.18.13_1",,,"BRPI2200905","2200905",-6.12822771,-41.8697231364212,5827,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"11e9a4ab",2200954,"BR_PI","2200954",3,"Piauí","Aroeiras do Itaim",,,,,"BRPI2200954","2200954",-7.2797031,-41.5629681,2551,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3290a931",2201002,"BR_PI","2201002",3,"Piauí","Arraial",,"BRA.18.14_1",,,"BRPI2201002","2201002",-6.633295535,-42.4988136159124,4720,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d6ee0cce",2201051,"BR_PI","2201051",3,"Piauí","Assunção do Piauí",,"BRA.18.15_1",,,"BRPI2201051","2201051",-5.87971759,-41.0769741538377,7863,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"aa5b92bc",2201101,"BR_PI","2201101",3,"Piauí","Avelino Lopes",,"BRA.18.16_1",,,"BRPI2201101","2201101",-10.200502395,-43.9384381793348,11326,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a02b566f",2201150,"BR_PI","2201150",3,"Piauí","Baixa Grande do Ribeiro",,"BRA.18.17_1",,,"BRPI2201150","2201150",-8.51675606,-45.1194833025408,11671,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7b7e91d8",2201176,"BR_PI","2201176",3,"Piauí","Barra D'Alcântara",,"BRA.18.18_1",,,"BRPI2201176","2201176",-6.51791954,-42.0998342976917,3952,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"df1a1c73",2201200,"BR_PI","2201200",3,"Piauí","Barras",,"BRA.18.19_1","ChIJOa547t1hkgcR8d1cCbiQImM",,"BRPI2201200","2201200",-4.15869665,-42.4507996883187,47185,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a704cee0",2201309,"BR_PI","2201309",3,"Piauí","Barreiras do Piauí",,"BRA.18.20_1",,,"BRPI2201309","2201309",-9.972136975,-45.6160951229927,3352,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d54ce8f3",2201408,"BR_PI","2201408",3,"Piauí","Barro Duro",,"BRA.18.21_1",,,"BRPI2201408","2201408",-5.82104349,-42.4949447039152,7027,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"44319f55",2201507,"BR_PI","2201507",3,"Piauí","Batalha",,"BRA.18.22_1",,,"BRPI2201507","2201507",-3.955529925,-42.0591223154609,26905,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4e415b86",2201556,"BR_PI","2201556",3,"Piauí","Bela Vista do Piauí",,"BRA.18.23_1",,,"BRPI2201556","2201556",-7.953526975,-41.913374065623,4030,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7b1afd1d",2201572,"BR_PI","2201572",3,"Piauí","Belém do Piauí",,"BRA.18.24_1",,,"BRPI2201572","2201572",-7.39786887,-40.9685917816183,3587,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"3170119a",2201606,"BR_PI","2201606",3,"Piauí","Beneditinos",,"BRA.18.25_1",,,"BRPI2201606","2201606",-5.52767205,-42.3726213821646,10473,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a9bb2a17",2201705,"BR_PI","2201705",3,"Piauí","Bertolínia",,"BRA.18.26_1",,,"BRPI2201705","2201705",-7.74639988,-43.8885064142386,5507,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8b2035ff",2201739,"BR_PI","2201739",3,"Piauí","Betânia do Piauí",,"BRA.18.27_1",,,"BRPI2201739","2201739",-8.0348978,-40.8546005037562,6210,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9690485f",2201770,"BR_PI","2201770",3,"Piauí","Boa Hora",,"BRA.18.28_1",,,"BRPI2201770","2201770",-4.37300086,-42.1256543916318,6815,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"d5e05dbc",2201804,"BR_PI","2201804",3,"Piauí","Bocaina",,"BRA.18.29_1",,,"BRPI2201804","2201804",-6.915681605,-41.3111482997488,4505,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4a46a228",2201903,"BR_PI","2201903",3,"Piauí","Bom Jesus",,"BRA.18.30_1","ChIJgSZibwEGfQcRkcCB9TNiqCE",,"BRPI2201903","2201903",-9.25587845,-44.6244545124573,25387,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b3887a77",2201919,"BR_PI","2201919",3,"Piauí","Bom Princípio do Piauí",,"BRA.18.31_1",,,"BRPI2201919","2201919",-3.14271247,-41.6085823430073,5651,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"98a529b4",2201929,"BR_PI","2201929",3,"Piauí","Bonfim do Piauí",,"BRA.18.32_1",,,"BRPI2201929","2201929",-9.186793325,-42.8753350443862,5685,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c749c219",2201945,"BR_PI","2201945",3,"Piauí","Boqueirão do Piauí",,"BRA.18.33_1",,,"BRPI2201945","2201945",-4.538054945,-42.0806774712253,6426,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"85155414",2201960,"BR_PI","2201960",3,"Piauí","Brasileira",,"BRA.18.34_1",,,"BRPI2201960","2201960",-4.118077995,-41.4747711334199,8347,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"154df1a8",2201988,"BR_PI","2201988",3,"Piauí","Brejo do Piauí",,"BRA.18.35_1",,,"BRPI2201988","2201988",-8.39121294,-42.7524994239644,3848,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ce2b67f3",2202000,"BR_PI","2202000",3,"Piauí","Buriti dos Lopes",,"BRA.18.36_1",,,"BRPI2202000","2202000",-3.270794985,-41.7301779328032,19807,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"157ea044",2202026,"BR_PI","2202026",3,"Piauí","Buriti dos Montes",,"BRA.18.37_1",,,"BRPI2202026","2202026",-5.097411155,-41.2721659006147,8264,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ca802b12",2202059,"BR_PI","2202059",3,"Piauí","Cabeceiras do Piauí",,"BRA.18.38_1",,,"BRPI2202059","2202059",-4.44478297,-42.3035096158471,10630,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"f10005bb",2202075,"BR_PI","2202075",3,"Piauí","Cajazeiras do Piauí",,"BRA.18.39_1",,,"BRPI2202075","2202075",-6.77487016,-42.4759621664534,3573,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9ffbbc41",2202083,"BR_PI","2202083",3,"Piauí","Cajueiro da Praia",,"BRA.18.40_1",,,"BRPI2202083","2202083",-2.989215015,-41.3539260229423,7674,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"68eeec2c",2202091,"BR_PI","2202091",3,"Piauí","Caldeirão Grande do Piauí",,"BRA.18.41_1",,,"BRPI2202091","2202091",-7.32294369,-40.6472085046886,5781,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b635b560",2202109,"BR_PI","2202109",3,"Piauí","Campinas do Piauí",,"BRA.18.42_1",,,"BRPI2202109","2202109",-7.689903025,-41.8536619662986,5620,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4896a926",2202117,"BR_PI","2202117",3,"Piauí","Campo Alegre do Fidalgo",,"BRA.18.43_1",,,"BRPI2202117","2202117",-8.254629135,-41.8104429859386,5069,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7dcd0fbd",2202133,"BR_PI","2202133",3,"Piauí","Campo Grande do Piauí",,"BRA.18.44_1",,,"BRPI2202133","2202133",-7.186179635,-41.0704004867834,5965,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"87c55f1a",2202174,"BR_PI","2202174",3,"Piauí","Campo Largo do Piauí",,"BRA.18.45_1",,,"BRPI2202174","2202174",-3.86827099,-42.5779716663276,7311,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c3743baf",2202208,"BR_PI","2202208",3,"Piauí","Campo Maior",,"BRA.18.46_1","ChIJVTfx8QyMkQcReeWFlm91ePE",,"BRPI2202208","2202208",-4.864221335,-42.2171114518774,46893,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c7df774e",2202251,"BR_PI","2202251",3,"Piauí","Canavieira",,"BRA.18.47_1",,,"BRPI2202251","2202251",-7.564154625,-43.6137539018661,3944,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"52094c09",2202307,"BR_PI","2202307",3,"Piauí","Canto do Buriti",,"BRA.18.48_1","ChIJZ23J0i5CeAcRV5UH5spwJzQ",,"BRPI2202307","2202307",-8.30350637,-43.3599607837659,21258,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"20416a1a",2202406,"BR_PI","2202406",3,"Piauí","Capitão de Campos",,"BRA.18.49_1",,,"BRPI2202406","2202406",-4.521644595,-41.86959375969,11445,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"c43fcfe5",2202455,"BR_PI","2202455",3,"Piauí","Capitão Gervásio Oliveira",,"BRA.18.50_1",,,"BRPI2202455","2202455",-8.53341055,-41.9298273851529,4114,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b88a5197",2202505,"BR_PI","2202505",3,"Piauí","Caracol",,"BRA.18.51_1",,,"BRPI2202505","2202505",-9.262820245,-43.2932537819323,10964,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9a114e7f",2202539,"BR_PI","2202539",3,"Piauí","Caraúbas do Piauí",,"BRA.18.52_1",,,"BRPI2202539","2202539",-3.591593025,-41.8572926643485,5890,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b2fa9544",2202554,"BR_PI","2202554",3,"Piauí","Caridade do Piauí",,"BRA.18.53_1",,,"BRPI2202554","2202554",-7.71200013,-40.9871999629795,5085,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"cdcbdf58",2202604,"BR_PI","2202604",3,"Piauí","Castelo do Piauí",,"BRA.18.54_1","ChIJr0BJ33ffkAcR4aleKSCRhvM",,"BRPI2202604","2202604",-5.28831053,-41.5714633093592,19715,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2ed8bebe",2202653,"BR_PI","2202653",3,"Piauí","Caxingó",,"BRA.18.55_1",,,"BRPI2202653","2202653",-3.38933301,-41.8439209131,5451,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"526d20cc",2202703,"BR_PI","2202703",3,"Piauí","Cocal",,"BRA.18.58_1","ChIJ2f2wpB2S7AcR51lUKEjm08Y",,"BRPI2202703","2202703",-3.428542495,-41.5079051744748,27845,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"a57870a1",2202711,"BR_PI","2202711",3,"Piauí","Cocal de Telha",,"BRA.18.56_1",,,"BRPI2202711","2202711",-4.62314558,-41.9500809347959,4899,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"808eab50",2202729,"BR_PI","2202729",3,"Piauí","Cocal dos Alves",,"BRA.18.57_1",,,"BRPI2202729","2202729",-3.64565396,-41.4048489598468,6168,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7e2db716",2202737,"BR_PI","2202737",3,"Piauí","Coivaras",,"BRA.18.59_1",,,"BRPI2202737","2202737",-5.11781287,-42.2852456181481,4032,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"581de41f",2202752,"BR_PI","2202752",3,"Piauí","Colônia do Gurguéia",,"BRA.18.60_1",,,"BRPI2202752","2202752",-8.15505409,-43.6328067737589,6516,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"8afe6f83",2202778,"BR_PI","2202778",3,"Piauí","Colônia do Piauí",,"BRA.18.61_1",,,"BRPI2202778","2202778",-7.283917905,-42.193750045713,7661,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"2e365767",2202802,"BR_PI","2202802",3,"Piauí","Conceição do Canindé",,"BRA.18.62_1",,,"BRPI2202802","2202802",-7.905802965,-41.5930340254865,4807,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"ca48f298",2202851,"BR_PI","2202851",3,"Piauí","Coronel José Dias",,"BRA.18.63_1",,,"BRPI2202851","2202851",-8.930998325,-42.4359298647483,4685,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"b6fd6cea",2202901,"BR_PI","2202901",3,"Piauí","Corrente",,"BRA.18.64_1","ChIJIeOLY3AwM5MRjY1qrVXXZaQ",,"BRPI2202901","2202901",-10.388936995,-45.1153472124748,26709,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"784c88a4",2203008,"BR_PI","2203008",3,"Piauí","Cristalândia do Piauí",,"BRA.18.65_1",,,"BRPI2203008","2203008",-10.756305695,-45.1044569485045,8323,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e931ff02",2203107,"BR_PI","2203107",3,"Piauí","Cristino Castro",,"BRA.18.66_1",,,"BRPI2203107","2203107",-8.80669737,-44.0397080608311,10444,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9c7071cd",2203206,"BR_PI","2203206",3,"Piauí","Curimatá",,"BRA.18.67_1",,,"BRPI2203206","2203206",-9.975970745,-44.2823987085036,11426,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"5e3e873b",2203230,"BR_PI","2203230",3,"Piauí","Currais",,"BRA.18.68_1",,,"BRPI2203230","2203230",-8.70458746,-44.6702134616297,4968,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"4d5572a9",2203271,"BR_PI","2203271",3,"Piauí","Curral Novo do Piauí",,"BRA.18.69_1",,,"BRPI2203271","2203271",-7.872708795,-40.8034720948951,5367,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"780ed432",2203255,"BR_PI","2203255",3,"Piauí","Curralinhos",,"BRA.18.70_1",,,"BRPI2203255","2203255",-5.606106045,-42.843317539675,4459,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"04bb4a40",2203305,"BR_PI","2203305",3,"Piauí","Demerval Lobão",,"BRA.18.71_1","ChIJywupnIPajwcRH0W717-SmVg",,"BRPI2203305","2203305",-5.319485425,-42.6634680427278,13840,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0ecb8e93",2203354,"BR_PI","2203354",3,"Piauí","Dirceu Arcoverde",,"BRA.18.72_1",,,"BRPI2203354","2203354",-9.345622065,-42.5333308540335,7029,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"76f36c53",2203404,"BR_PI","2203404",3,"Piauí","Dom Expedito Lopes",,"BRA.18.73_1",,,"BRPI2203404","2203404",-6.975808385,-41.6937230309493,6922,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"95e00db5",2203453,"BR_PI","2203453",3,"Piauí","Dom Inocêncio",,"BRA.18.74_1",,,"BRPI2203453","2203453",-8.89621973,-41.8855550936891,9565,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"43a8cac8",2203420,"BR_PI","2203420",3,"Piauí","Domingos Mourão",,"BRA.18.75_1",,,"BRPI2203420","2203420",-4.287936925,-41.3080157710141,4354,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"e95593c7",2203503,"BR_PI","2203503",3,"Piauí","Elesbão Veloso",,"BRA.18.76_1",,,"BRPI2203503","2203503",-6.191561935,-42.1917524302593,14575,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9c141d08",2203602,"BR_PI","2203602",3,"Piauí","Eliseu Martins",,"BRA.18.77_1",,,"BRPI2203602","2203602",-7.938587425,-43.6598402262473,4930,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"04df2685",2203701,"BR_PI","2203701",3,"Piauí","Esperantina",,"BRA.18.78_1","ChIJyZYUd7rLkgcRMB9BS1QTKmE",,"BRPI2203701","2203701",-3.79519498,-42.1678536061286,39848,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0eafe256",2203750,"BR_PI","2203750",3,"Piauí","Fartura do Piauí",,"BRA.18.79_1",,,"BRPI2203750","2203750",-9.4837451,-42.7854560928312,5319,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7884512e",2203800,"BR_PI","2203800",3,"Piauí","Flores do Piauí",,"BRA.18.80_1",,,"BRPI2203800","2203800",-7.649041655,-42.8262478871949,4462,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7c2f1dcf",2203859,"BR_PI","2203859",3,"Piauí","Floresta do Piauí",,"BRA.18.81_1",,,"BRPI2203859","2203859",-7.43348241,-41.8048835136043,2560,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"009a83bd",2203909,"BR_PI","2203909",3,"Piauí","Floriano",,"BRA.18.82_1","ChIJrTMPDTF9gwcRDMjZb2wjqyI",,"BRPI2203909","2203909",-7.06237602,-43.1098898521041,60025,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"02239d1a",2204006,"BR_PI","2204006",3,"Piauí","Francinópolis",,"BRA.18.83_1",,,"BRPI2204006","2204006",-6.416471005,-42.2227213717382,5347,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"9ae8a697",2204105,"BR_PI","2204105",3,"Piauí","Francisco Ayres",,"BRA.18.84_1",,,"BRPI2204105","2204105",-6.68493509,-42.7277937612094,4323,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"90986244",2204154,"BR_PI","2204154",3,"Piauí","Francisco Macedo",,"BRA.18.85_1",,,"BRPI2204154","2204154",-7.33755851,-40.7972361956299,3200,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"efa92858",2204204,"BR_PI","2204204",3,"Piauí","Francisco Santos",,"BRA.18.86_1",,,"BRPI2204204","2204204",-7.037775995,-41.1274300007139,9372,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"700fd7cc",2204303,"BR_PI","2204303",3,"Piauí","Fronteiras",,"BRA.18.87_1",,,"BRPI2204303","2204303",-7.083106515,-40.5988000694728,11659,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"7a7f131f",2204352,"BR_PI","2204352",3,"Piauí","Geminiano",,"BRA.18.88_1",,,"BRPI2204352","2204352",-7.198450565,-41.3525295924354,5460,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
"0247f1df",2204402,"BR_PI","2204402",3,"Piauí","Gilbués",,"BRA.18.89_1",,,"BRPI2204402","2204402",-9.58251953,-45.5554752534276,10694,"Wesley Cota (2020)","https://github.com/wcota/covid19br"
